Source,Target
342003,185860
6911,185861
339622,185868
185840,185870
339622,185910
144258,185929
339622,185929
339622,185947
339622,185956
342003,185956
6911,185959
185840,185959
185845,185959
185973,185959
336343,185959
94109,185960
185845,185960
339622,185960
185840,185967
330504,185967
336343,185967
185840,185973
159467,185977
330594,185977
178992,185984
339622,185984
342003,185984
302255,185989
339622,185989
342003,185989
185840,185997
6911,186012
97286,186012
187439,186012
275883,186012
339810,186012
339622,186033
339622,186060
339622,186068
158188,186071
330504,186071
330517,186071
330594,186071
330588,186071
330627,186071
63736,186076
330594,186077
330621,186077
322047,186100
186158,186119
6911,186158
66496,186158
161106,186158
275883,186158
339622,186347
339622,186433
339630,186433
221727,186482
339622,186482
339622,186498
330594,186505
221727,186513
330594,186514
330594,186522
330567,186529
330655,186529
330703,186529
140433,186530
339622,186535
339622,186538
330504,186539
158188,186549
330594,186549
330594,186558
322047,186582
330594,186610
330681,186610
333263,186615
339622,186641
221727,186645
158188,186658
330594,186658
140433,186662
339622,186693
330655,186696
330703,186696
333768,186696
283564,186699
330594,186699
357340,186699
339622,186708
54654,186711
221727,186711
330556,186711
221727,186714
330594,186714
140433,186716
339622,186716
339622,186717
97529,186724
302255,186724
330594,186734
283564,186815
158188,186874
158347,186874
6911,186929
197335,186929
339622,186929
339629,186929
314121,187087
330594,187101
330638,187101
339622,187105
6911,187140
339622,187140
339622,187178
178992,187187
6911,187214
275883,187214
336343,187214
330594,187222
174936,187235
221727,187235
221736,187235
339622,187235
340052,187235
97286,187259
339622,187259
330594,187260
37258,187293
66496,187301
339622,187346
339622,187356
339622,187383
339622,187394
354761,187394
330567,187403
158188,187404
97286,187432
97286,187439
275852,187439
330504,187439
330531,187439
339622,187439
342003,187439
97286,187441
97286,187451
275852,187451
330504,187451
330531,187451
339622,187451
342003,187451
330594,187461
330594,187467
339622,187467
330594,187819
158188,187912
127216,187915
199175,187915
339622,187915
127216,187916
158188,187917
199175,187917
330621,187917
127216,187920
127216,187921
158188,187921
199175,187921
330594,187921
339622,187921
127216,187923
158188,187923
199175,187923
330594,187923
339622,187923
127216,187924
158188,187924
199175,187924
330621,187924
339622,187924
127216,187925
158188,187925
199175,187925
330621,187925
339622,187925
127216,187929
158188,187929
199175,187929
330621,187929
339622,187929
127216,187930
158188,187930
199175,187930
330621,187930
339622,187930
127216,187931
158188,187931
199175,187931
330621,187931
339622,187931
127216,187932
158188,187932
199175,187932
330621,187932
339622,187932
127216,187936
158188,187936
199175,187936
330621,187936
339622,187936
127216,187944
158188,187944
199175,187944
330621,187944
339622,187944
314121,187964
199175,187976
339622,187976
127216,187977
199175,187977
339622,187977
127216,187978
199175,187978
339622,187978
127216,187979
199175,187979
339622,187979
127216,187980
199175,187980
339622,187980
127216,187982
199175,187982
339622,187982
127216,187983
199175,187983
339622,187983
127216,187984
199175,187984
339622,187984
127216,187986
199175,187986
339622,187986
199175,187987
127216,187988
199175,187988
339622,187988
158188,187989
199175,187989
330621,187989
127216,187990
199175,187990
339622,187990
158188,187991
199175,187991
330621,187991
127216,187992
199175,187992
339622,187992
158188,187994
199175,187994
330621,187994
127216,187995
199175,187995
339622,187995
158188,187996
199175,187996
330594,187996
158188,187997
199175,187997
330594,187997
199175,187998
158188,187999
199175,187999
330621,187999
158188,188001
199175,188001
330621,188001
158188,188002
199175,188002
330621,188002
339622,188003
199175,188005
339622,188005
158188,188006
199175,188006
330621,188006
158188,188007
199175,188007
330621,188007
199175,188008
339622,188008
158188,188009
199175,188009
330621,188009
199175,188010
339622,188010
199175,188011
339622,188011
158188,188012
199175,188012
330621,188012
199175,188013
339622,188013
127216,188014
199175,188015
339622,188015
199175,188016
339622,188016
127216,188017
158188,188017
199175,188017
330621,188017
339622,188017
199175,188018
339622,188018
127216,188019
199175,188021
339622,188021
199175,188022
339622,188022
199175,188036
339622,188036
199175,188038
339622,188038
199175,188041
339622,188041
127216,188074
199175,188074
339622,188074
330594,188098
223399,188106
158188,188111
199175,188111
330621,188111
339622,188133
127216,188152
158188,188152
199175,188152
330621,188152
339622,188152
223399,188239
330594,188255
330594,188263
317236,188278
317236,188279
339622,188344
283564,188385
158188,188386
330594,188386
106696,188538
339622,188538
314121,188552
123058,188569
155339,188569
339622,188569
342003,188569
314121,188574
319689,188574
339622,188574
314121,188655
118062,188683
330594,188833
63749,188842
187439,188842
339622,188842
339885,188842
339932,188842
342003,188842
357340,188842
357340,188845
63749,188854
66883,188854
187439,188854
221727,188854
336343,188854
339622,188854
339885,188854
339932,188854
342003,188854
354761,188854
357340,188854
358682,188854
271710,188899
158188,189068
330594,189068
197239,189099
60189,189147
310085,189186
330594,189276
333248,189322
339622,189322
136524,189347
29963,189557
66494,189585
158188,189619
330594,189619
330594,189639
178992,189688
330594,189692
339622,189707
97286,189800
339622,189800
330504,189809
339622,189809
339622,189894
158188,189931
158188,190065
330594,190065
180022,190084
6911,190140
97286,190140
339622,190140
357340,190140
158188,190160
330621,190160
330603,190164
221727,190173
275883,190173
339622,190173
339885,190173
357340,190173
339622,190193
339622,190204
190798,190219
330594,190219
330594,190232
339622,190236
24661,190243
202175,190243
106696,190287
202296,190293
302255,190293
339622,190293
123058,190323
330594,190323
66678,190327
330594,190336
314121,190361
330594,190375
283564,190423
322047,190425
190514,190512
330621,190543
118062,190562
322047,190631
330594,190780
158188,190798
63749,190826
339622,190826
342003,190826
67345,190861
158188,190861
302618,190861
330594,190861
333377,190861
67345,190867
158188,190867
302618,190867
330594,190867
333377,190867
227688,190882
6911,190897
97286,190897
339622,190897
357340,190897
339622,190914
26664,190932
275909,190932
319689,190932
322047,190932
302234,190995
302646,190995
314121,190995
330531,190995
338047,190995
342003,190995
357340,190995
330594,191066
339622,191089
330594,191109
339622,191145
357340,191145
342003,191172
161106,191174
275883,191174
330594,191208
339622,191235
330594,191261
300075,191269
339622,191269
330594,191293
158188,191348
323388,191348
322047,191354
186513,191358
339622,191360
340165,191360
339622,191370
339622,191476
342003,191495
330504,191525
339622,191525
97286,191540
339622,191540
340165,191557
275883,191561
339622,191561
283564,191562
283564,191562
339622,191593
158188,191605
330594,191605
69182,191641
339622,191641
342003,191641
251906,191696
30072,191757
31758,191757
242837,191757
309142,191757
115012,191803
330756,191803
53040,191821
330594,191821
330621,191821
158188,191896
330594,191896
330588,191896
330756,191930
339622,191930
330594,191942
330594,191943
330594,191944
66496,191946
330756,191947
192208,192002
302646,192002
192208,192006
330594,192016
339622,192016
56844,192134
330594,192134
339622,192191
283564,192198
330504,192198
339622,192198
144258,192208
158188,192208
301285,192208
318776,192287
19221,192289
123058,192397
283564,192397
319689,192397
339622,192397
342003,192397
54654,192406
330594,192416
330621,192416
339622,192426
186513,192429
54654,192443
186513,192484
66496,192573
66496,192620
339622,192837
283564,193025
283564,193026
123058,193126
158188,193230
330504,193230
330594,193230
330588,193230
330594,193235
123058,193303
193006,193308
339622,193394
283564,194066
338047,194087
339622,194087
342003,194087
115848,194395
330594,194395
357340,194395
330594,194409
330544,194409
314121,194466
372191,194529
276021,194537
339622,194537
330594,194554
339622,194554
330621,194569
158188,194580
330594,194583
330504,194590
330531,194590
339622,194590
330594,194606
339622,194663
322047,194683
344732,194780
330594,194790
330594,194791
338047,194791
339622,194791
339629,194791
302255,194836
339622,194836
342003,194836
123058,194837
330594,194837
275883,194842
339622,194842
357340,194842
339622,194845
123058,194853
314121,194853
29963,194865
314121,194865
334503,194865
344732,194878
344732,194878
339622,194894
111718,194902
338047,194921
339622,194921
342003,194921
357340,194921
97286,194927
35289,194962
275883,194962
322047,194962
336343,194962
339622,195087
339622,195099
339622,195129
19246,195131
339622,195131
330594,195154
339622,195154
339622,195360
158188,195364
221727,195364
330504,195364
330594,195364
333263,195364
158188,195369
330594,195369
330594,195393
330594,195395
330594,195451
330594,195480
97286,195526
368869,195539
283564,195560
330504,195560
330594,195560
339622,195579
330594,195582
339622,195582
339622,195608
158188,195643
330594,195643
19221,195703
195637,195703
250649,195703
330504,195703
330594,195703
330588,195703
330621,195703
339622,195703
319689,195718
330504,195720
339622,195720
310353,195721
223424,195722
314121,195722
336343,195804
330594,195822
87475,195841
66496,195873
118062,195877
132826,195991
185004,195991
185005,195991
132826,195994
339622,196160
158188,196163
330594,196163
275855,196167
339622,196167
123058,196250
314121,196280
314121,196293
330594,196489
69182,196520
339622,196520
339622,196524
69182,196531
339622,196531
357340,196536
283564,196573
339622,196591
342003,196591
339622,196679
339999,196679
330756,196743
97286,196762
330594,196762
339622,196787
221727,196822
118062,196858
221727,196957
246722,196957
330544,196957
330638,196957
333263,196957
339622,196957
221727,196965
330594,196965
333263,196965
339622,196965
158188,197103
330594,197103
275883,197218
66496,197229
197253,197230
276021,197230
302234,197230
340165,197230
197253,197250
197253,197251
97286,197253
118062,197253
140433,197253
221727,197253
275883,197253
302234,197253
339622,197253
339885,197253
342003,197253
357340,197253
358682,197253
197250,197254
197253,197254
197261,197271
197261,197272
158188,197275
197261,197275
197278,197275
330594,197275
197261,197276
197261,197283
197261,197289
197261,197293
197261,197325
197335,197339
330504,197339
339622,197339
6911,197347
87475,197347
197335,197347
339622,197347
123058,197389
66875,197404
330594,197404
66875,197405
140433,197405
330594,197405
66875,197406
140433,197406
140433,197413
344313,197413
339622,197419
344313,197449
330594,197461
123058,197490
339622,197490
342003,197490
339622,197500
342003,197500
339622,197548
339733,197548
340048,197548
302646,197553
339622,197554
342003,197554
314121,197556
339622,197557
342003,197557
63749,197560
275883,197560
302646,197560
330531,197560
339885,197560
342003,197560
339622,197569
342003,197569
319689,197593
330594,197597
314121,197600
314121,197618
314121,197624
302234,197643
339622,197643
342003,197643
314121,197655
319689,197655
339622,197655
339622,197658
228526,197664
314121,197677
339622,197677
339622,197836
266866,198915
330504,198915
339622,198915
66796,198954
66796,199019
66796,199040
330531,199068
262934,199107
322047,199211
322047,199239
319689,199252
11583,199387
339622,199445
357340,199445
322047,199454
330594,199454
322047,199457
339622,199457
339622,199459
330594,199460
314121,199467
339622,199469
339622,199470
339622,199471
330504,199472
339622,199472
275883,199476
339622,199476
339825,199476
339622,199477
339629,199477
330594,199483
52150,199484
171596,199484
275883,199484
330594,199484
330544,199484
339622,199484
339885,199484
97529,199488
275883,199488
330504,199488
339622,199488
275883,199489
357340,199489
330594,199492
330594,199500
339622,199500
339622,199506
339622,199509
339629,199509
339622,199510
339622,199511
169283,199513
339622,199513
339859,199513
314121,199516
330594,199516
339622,199516
342003,199516
339622,199517
357340,199517
63749,199518
158188,199519
330594,199522
158188,199524
330594,199524
275852,199528
330504,199528
339622,199528
339622,199530
339622,199533
288812,199538
339622,199538
118062,199539
330594,199539
330603,199539
339622,199543
339622,199544
97286,199547
275825,199553
275883,199553
314121,199553
338047,199553
339622,199553
339675,199553
339885,199553
342003,199553
66496,199571
29963,199572
251906,199572
33260,199575
328550,199576
273662,199582
33260,199585
199599,199588
180725,199595
339622,199595
66496,199624
118062,199666
322047,199666
199581,199716
8654,199736
275946,199736
302234,199736
314121,199736
339622,199736
342003,199736
330613,199746
18533,199751
199750,199751
339622,199751
338047,199752
339622,199752
342003,199752
143873,199806
158188,199806
330594,199806
330588,199806
330638,199806
339622,199806
283564,199820
330594,199820
288812,199836
87475,199849
190798,199849
330594,199849
339622,199874
339629,199874
158188,199904
190798,199904
330594,199904
314121,199995
314121,200040
339622,200049
342003,200049
314121,200051
66964,200052
123058,200073
123058,200074
314121,200074
339622,200074
342003,200074
339622,200112
342003,200112
178992,200130
32146,200230
129479,200230
339622,200230
158188,200244
330594,200244
66496,200246
314121,200318
330594,200320
330504,200359
339622,200359
330594,200385
339622,200404
339622,200431
200578,200570
221727,200570
97286,200576
339622,200576
66496,200651
314121,200692
339622,200760
342003,200760
339622,200763
262584,200777
330594,200786
339622,200866
339622,200866
340165,200866
340165,200866
339622,200938
339622,201011
330594,201104
339622,201132
330594,201147
330621,201147
339622,201401
275883,201503
339622,201503
340165,201514
302255,201517
314121,201517
330594,201517
330613,201517
330680,201517
330594,201531
330603,201531
123058,201588
63749,201591
221727,201591
275883,201591
314121,201591
339622,201591
342003,201591
123058,201599
339622,201599
319689,201608
314121,201621
314121,201627
330594,201628
330621,201628
339622,201628
123058,201629
201648,201629
302646,201632
339622,201632
333515,201633
342003,201633
339622,201635
123058,201637
302646,201637
314121,201637
330594,201637
330613,201637
339622,201637
342003,201637
314121,201640
106696,201649
339622,201649
340165,201649
342003,201649
275883,201655
302234,201655
339622,201655
342003,201655
63749,201667
302234,201667
314121,201667
342003,201667
63749,201670
111718,201670
275909,201670
330594,201670
339622,201670
314121,201671
314121,201678
123058,201689
158188,201692
302234,201692
330504,201692
330588,201692
330621,201692
314121,201694
302646,201695
330504,201695
339622,201695
342003,201695
314121,201700
123058,201701
314121,201701
319689,201701
340165,201701
158188,201705
302234,201705
330504,201705
330594,201705
330588,201705
123058,201709
339622,201709
66494,201713
123058,201713
314121,201713
314121,201714
319689,201714
339622,201714
63749,201716
302255,201716
330594,201716
339622,201716
339629,201716
342003,201716
330594,201721
330613,201721
330654,201721
330618,201721
339622,201730
314121,201733
201648,201734
314121,201734
334503,201734
339622,201734
314121,201735
123058,201737
302255,201737
314121,201737
330594,201737
330613,201737
339622,201737
63749,201738
228526,201738
342003,201738
302234,201745
339622,201745
342003,201745
123058,201748
314121,201757
314121,201792
339622,201792
123058,201823
158188,201823
330594,201823
330594,201826
339622,201827
314121,201846
66494,201851
123058,201854
314121,201887
1237,201895
63749,201895
302646,201895
333386,201895
342003,201895
314121,201901
330594,201901
66496,201915
118062,201918
339622,201953
330594,201986
323388,202003
330531,202003
339622,202003
314121,202006
330594,202007
105956,202009
302234,202009
342003,202009
202030,202017
202030,202019
202030,202021
202030,202022
202030,202024
202030,202025
221727,202026
221744,202026
330594,202026
330544,202026
333263,202026
333487,202026
202030,202027
339622,202029
202030,202031
202030,202033
202030,202035
330594,202036
158188,202037
330594,202037
158188,202039
330594,202043
330594,202075
339622,202078
202030,202085
330504,202085
250649,202087
330756,202090
330594,202098
202116,202099
202109,202102
339622,202115
221727,202117
330531,202120
339622,202120
339622,202123
330594,202133
339622,202133
63749,202134
339622,202134
342003,202134
202030,202137
275883,202158
357340,202158
339622,202160
158188,202165
144258,202170
330504,202170
339622,202170
340165,202170
339622,202172
339629,202172
339885,202172
339622,202174
24661,202175
339622,202175
339622,202176
339622,202177
339622,202187
330594,202191
330531,202228
339622,202237
330594,202255
330638,202255
330621,202279
178992,202294
330594,202294
123058,202296
330594,202500
330594,202506
19221,202530
144258,202592
275883,202592
339622,202592
180022,202626
186343,202666
330594,202863
339622,203065
66496,203113
87475,203245
330594,203245
330594,203430
330621,203433
330594,203528
64969,203730
118062,203744
330638,203803
338047,203865
97286,203903
275883,203903
339622,203903
140433,203909
275883,203909
339622,203909
97286,203920
140433,203920
197545,203920
275883,203920
275907,203920
140433,203983
338047,203983
339622,203983
342003,203983
330594,203994
330621,203994
180022,204056
330594,204088
19213,204113
275883,204125
339622,204125
339629,204125
330594,204234
123058,204252
202296,204252
314121,204329
330594,204362
330594,204369
330613,204369
339622,204430
339622,204439
200417,204503
123058,204522
330504,204522
330594,204522
330588,204522
223424,204541
339622,204541
339622,204610
123058,204652
314121,204652
330594,204657
339622,204659
105956,204692
276021,204692
339622,204692
330594,204706
330621,204708
339622,204708
330531,204731
330681,204751
357340,204773
66496,204794
339622,204799
158188,205001
357340,205018
330594,205038
339622,205038
8654,205079
123058,205079
314121,205079
330594,205148
87712,205198
119359,205198
330638,205198
330638,205277
123058,205314
330594,205316
129479,205335
129667,205335
275852,205335
330504,205335
339622,205335
97286,205382
339622,205382
348760,205382
352663,205382
330547,205404
330547,205408
158188,205419
190798,205419
288723,205419
330594,205419
158188,205509
330621,205509
158188,205541
199175,205541
221727,205541
94189,205692
97286,205699
339622,205699
339622,205742
339622,205777
342003,205777
26407,205814
275825,205816
339622,205816
97286,205836
339622,205836
158188,205926
330504,205926
330594,205926
66496,206017
339622,206199
330594,206260
314121,206261
330594,206261
330544,206261
330588,206261
330613,206261
330638,206261
330680,206261
342003,206261
330594,206264
106696,206266
339622,206266
330594,206284
330588,206284
339622,206284
339629,206284
339622,206364
206384,206392
29963,206453
140433,206453
185005,206496
339622,206496
185005,206508
314121,206531
339622,206536
339622,206545
330756,206555
148929,206618
283564,206624
330621,206640
339622,206671
97003,206715
330594,206715
330594,206718
158188,206719
236993,206719
330594,206719
339622,206719
339622,206722
330594,206724
158188,206739
330621,206739
158188,206745
330621,206745
339622,206749
94919,206761
158188,206786
330621,206786
330594,206832
342003,206832
339622,206844
123058,206878
302255,206878
314121,206878
339622,206878
302234,206936
339622,206936
342003,206936
118062,206943
66496,207067
330594,207076
330588,207076
339622,207076
339629,207076
339622,207105
178686,207150
178686,207167
339622,207182
330621,220004
333263,220004
221727,220026
339622,220036
123058,220037
339622,220075
342003,220075
63736,220081
339622,220205
69676,220233
63749,220292
106696,220292
302234,220292
302646,220292
339622,220292
342003,220292
339622,220359
342003,220475
63749,220535
169283,220535
339622,220535
339629,220535
201628,220569
330531,220619
339622,220619
330594,220715
330638,220715
339622,220725
6911,220779
29963,220779
63749,220779
123058,220779
140433,220779
158188,220779
158188,220822
330594,220822
319371,220862
158188,220884
330594,220884
118062,220975
158188,220990
221727,220990
330594,220990
333263,220990
339622,220990
97286,221014
233045,221014
339622,221014
148929,221040
316503,221054
330594,221054
123058,221111
123058,221121
314121,221135
197545,221151
221727,221261
221736,221261
330594,221319
322047,221332
339622,221547
330594,221579
339622,221636
158188,221639
330594,221639
330638,221639
339622,221645
123058,221648
221727,221695
221727,221699
221727,221704
339622,221704
221727,221709
221727,221710
221727,221713
339622,221713
221727,221715
221727,221716
330594,221716
330544,221716
54654,221721
221727,221721
221727,221722
221727,221723
330594,221724
330603,221724
221727,221725
221727,221728
221727,221735
221727,221739
221727,221740
221727,221742
339622,221742
221727,221744
330544,221744
314121,221748
339622,221748
340165,221748
221727,221750
221727,221753
221727,221764
339622,221815
339622,221830
339622,221832
339622,221835
339622,221836
339622,221837
339622,221841
339622,221842
221727,221865
221736,221865
317236,221897
63749,222026
167541,222026
275883,222026
330504,222026
339622,222026
342003,222026
230640,222117
63749,222305
339622,222305
342003,222305
339622,222332
339622,222404
342003,222404
339622,222440
339622,222492
158188,222518
330594,222518
63749,222550
171213,222550
302234,222550
339622,222550
342003,222550
66496,222551
339622,222567
87475,222633
127216,222633
144258,222633
221727,222633
87475,222685
127216,222685
144258,222685
221727,222685
87475,222855
158188,222855
330594,222855
255491,222859
330594,222914
330504,222919
330531,222919
330594,222985
330613,222985
339622,222985
6911,222992
178992,222992
275883,222992
336343,222992
339622,222992
339885,222992
342003,222992
314121,223030
314121,223031
275883,223098
275909,223098
339622,223098
342003,223098
66634,223113
339622,223113
223098,223144
322047,223144
330594,223197
178992,223207
129479,223250
26533,223256
199467,223256
302255,223256
342003,223256
26533,223259
199467,223259
342003,223259
26533,223261
199467,223261
342003,223261
330594,223262
330621,223262
339622,223262
26533,223264
199467,223264
342003,223264
26533,223265
199467,223265
342003,223265
26533,223270
199467,223270
342003,223270
26533,223273
199467,223273
342003,223273
26533,223282
199467,223282
302255,223282
342003,223282
221727,223297
123058,223333
275946,223333
276021,223333
338047,223333
339622,223333
59054,223346
330544,223346
330594,223361
275883,223366
339622,223366
87475,223393
87475,223394
339622,223416
342003,223416
330504,223424
339622,223424
340165,223424
63749,223444
302234,223444
330531,223444
342003,223444
56346,223509
283564,223648
339622,223648
330594,223667
275883,223671
302234,223671
339622,223671
357340,223671
275883,223676
302234,223676
339622,223676
357340,223676
275883,223694
302234,223694
339622,223694
357340,223694
275883,223736
339622,223736
339622,223751
275883,223757
339622,223757
330531,223931
339622,223931
275883,223979
330504,223979
330531,223979
332797,223979
342003,223979
357340,223979
16550,223987
221727,223987
339622,223987
339629,223987
202052,224008
342003,224008
221727,224048
302234,224048
330594,224048
338047,224048
339622,224048
342003,224048
330594,224090
330613,224090
339622,224090
228526,224209
339622,224355
276021,224367
302234,224367
339622,224367
339622,224424
330556,224443
322047,224449
339622,224453
63749,224478
224480,224478
302234,224478
338047,224478
339622,224478
342003,224478
202052,224490
342003,224490
63749,224496
221727,224496
224480,224496
302234,224496
338047,224496
342003,224496
66496,224514
158188,224514
330594,224514
158188,224561
87475,224572
8654,224592
32146,224592
38083,224592
106696,224592
275852,224592
275883,224592
309299,224592
330594,224592
330603,224592
339622,224592
339629,224592
357340,224592
339622,224602
163598,224605
323388,224605
330594,224624
322047,224664
221727,224677
330594,224677
333263,224677
339622,224677
330594,224712
158188,224730
330594,224730
123058,224732
123058,224743
123058,224754
123058,224765
330594,224787
330594,224804
123058,224837
314121,224837
330594,224839
266866,224841
339622,224841
271710,224843
66496,224892
225148,225154
339622,225154
225148,225161
158188,225168
140433,225254
221727,225254
314121,225254
339622,225254
221727,225268
301285,225324
330594,225324
158188,225418
330594,225418
158188,225440
330594,225440
158188,225486
330594,225486
339622,225515
322047,225597
339622,225604
330594,225625
330594,225773
330531,225882
314121,225893
314121,225939
123058,226070
339622,226178
199460,226257
330594,226257
111718,226382
339622,226382
340165,226382
118062,226705
339622,226767
342003,226767
330594,226865
187439,226972
339660,226972
339810,226972
348723,226972
288812,227075
66496,227160
339622,227220
339622,227230
322047,227257
275883,227260
314121,227260
339622,227260
342003,227260
339622,227307
339622,227443
66496,227587
158188,227615
221727,227654
354598,227668
339629,227671
227867,227673
227867,227679
354598,227687
144258,227688
354598,227688
227742,227697
227742,227700
354598,227700
354598,227702
302234,227703
227711,227717
354598,227717
227742,227730
227727,227730
227723,227730
302234,227730
354598,227730
227711,227731
354598,227731
339622,227732
63749,227742
227693,227742
302234,227742
302646,227742
342003,227756
354598,227761
6911,227949
97286,227949
275905,227949
330504,227949
336343,227949
66496,227954
330594,227954
302234,227998
330504,227998
338047,227998
339622,227998
339622,228001
336343,228018
342003,228018
330594,228028
330621,228028
330638,228028
97286,228160
339622,228160
343134,228160
275883,228162
339622,228162
357340,228162
322047,228168
97286,228211
100703,228211
330504,228221
330594,228221
330588,228221
123058,228225
66496,228243
319311,228314
330504,228339
339622,228339
330594,228348
188595,228401
228526,228442
322047,228442
228526,228505
228526,228517
64052,228525
330594,228528
87712,228535
283564,228595
66496,228601
314121,228702
223424,228742
302234,228742
323388,228742
223424,228746
323388,228746
339622,228746
340165,228746
330504,228762
330594,228762
330588,228762
68365,228766
68365,228766
94919,228766
94919,228766
339622,228766
339622,228766
158188,228828
330594,228828
314121,228865
330594,228929
339622,228939
339622,229035
357340,229052
123058,229074
339622,229074
339932,229074
26407,229117
339622,229191
339622,229191
19221,229221
63749,229394
302234,229394
314121,229394
342003,229394
330594,229433
330638,229433
302234,229436
328550,229502
330531,229502
354598,229502
63749,229519
323388,229519
330504,229519
330531,229519
338047,229519
339622,229519
340165,229519
330594,229525
339622,229563
123058,229620
330594,229703
339622,229755
330594,229789
339622,229815
99345,229821
319689,229862
330594,229881
339622,229886
314121,230021
314121,230026
339622,230218
339622,230275
118062,230289
314121,230338
319689,230338
339622,230400
161798,230453
330594,230453
330594,230463
314121,230539
339622,230558
158188,230601
330621,230601
339622,230639
87712,230640
222117,230640
339622,230645
29963,230725
158188,230725
314121,230725
330504,230725
330594,230725
330588,230725
334503,230725
339622,230725
97286,230835
283564,230880
66496,231015
330594,231045
339622,231045
339622,231078
66496,231083
330594,231169
330594,231254
97286,231287
339622,231287
339622,231291
314121,231346
339622,231386
8654,231408
123058,231408
302255,231408
8654,231415
123058,231415
302255,231415
283564,231436
314121,231517
330594,231527
352749,231527
255470,231567
302234,231679
339622,231679
342003,231679
158188,231722
301489,231722
330594,231722
158188,231780
66496,231834
330594,231906
330504,232033
339622,232033
330594,232036
266866,232040
339622,232040
330594,232129
339622,232131
342003,232131
330594,232224
339622,232224
97128,232326
275883,232326
339622,232326
300075,232328
339622,232328
123058,232483
339622,232537
275883,232593
330504,232593
339622,232593
330594,232626
232637,232633
232637,232635
19221,232637
19701,232637
232637,232638
232637,232640
232637,232641
232637,232642
232637,232652
321918,232652
232637,232657
232637,232661
232637,232662
232637,232664
232637,232673
232637,232681
232637,232690
232637,232708
6911,232723
275883,232723
275976,232723
301327,232723
339622,232723
322047,232821
339622,232821
342003,232821
339622,232827
144258,232840
97286,232843
339622,232843
97286,232844
339622,232844
97286,232845
339622,232845
97286,232846
97286,232848
167541,232848
275883,232848
338047,232848
339622,232848
339885,232848
340165,232848
97286,232851
330594,232851
97286,232853
339622,232853
221727,232859
339622,232859
339902,232859
129667,232876
132826,232876
158184,232876
158393,232876
221727,232876
330594,232876
330544,232876
330613,232876
333263,232876
144258,232929
106696,232936
158188,232983
330594,232983
339622,232992
177118,233033
21782,233045
97286,233045
169807,233045
339622,233045
339622,233128
330594,233164
144258,233173
330621,233173
339622,233173
330594,233215
178992,233270
339622,233303
339622,233358
106696,233372
66494,233405
330594,233444
330621,233444
339622,233444
6911,233484
96966,233484
339622,233484
330594,233505
330621,233505
339622,233505
318776,233532
123058,233534
314121,233534
339622,233632
339622,233636
87475,233686
339622,233733
118062,233755
118062,233771
66496,233783
339622,233986
158188,234138
330594,234145
319689,234214
339622,234214
87475,234216
123058,234226
66743,234228
158188,234232
330594,234232
330638,234232
372191,234232
372114,234232
6911,234381
96983,234381
240322,234381
242837,234381
275883,234381
336343,234381
339622,234381
358682,234381
339622,234460
87475,234528
234535,234534
158188,234535
339622,234602
314121,234659
314121,234679
123058,234680
330594,234680
330613,234680
161106,234706
339622,234706
158188,234743
330594,234743
330594,234768
314121,234771
322047,234830
97286,234838
339622,234838
158188,234954
330594,234954
322047,234991
158188,234996
330594,234996
339622,235173
248055,235217
248070,235217
330594,235227
333636,235227
330504,235237
339622,235237
235217,235256
302255,235292
342003,235292
330594,235339
339622,235370
158188,235387
330594,235387
333636,235387
6911,235411
235370,235411
339622,235411
97286,235439
339622,235439
314121,235462
314121,235523
123058,235530
339622,235754
158188,235844
322047,235873
66496,235947
288812,235960
118062,236213
6911,236232
66496,236232
330594,236245
330594,236253
342003,236265
322047,236308
228526,236317
228526,236319
275852,236319
339622,236319
283564,236371
339622,236374
314121,236391
123058,236582
314121,236582
339622,236737
288812,236779
283564,236845
330594,236845
339622,236845
339622,236885
330504,236887
330594,236887
330588,236887
87475,236908
288812,236949
330504,236952
339622,236952
340165,236952
339622,236993
6911,236996
97286,236996
322047,236996
336343,236996
338047,236996
339622,236996
340165,236996
342003,236996
367637,236996
87475,237015
339622,237015
6911,237018
301327,237018
339622,237018
344190,237018
339622,237035
97286,237038
161106,237038
339622,237038
161106,237061
160960,237061
339622,237117
330531,237131
339622,237131
144258,237196
162667,237196
339622,237203
314121,237233
66496,237238
314121,237258
24661,237344
202175,237344
283564,237409
66964,237456
319689,237456
158188,237472
302234,237497
339622,237497
158188,237523
330621,237523
237558,237541
237558,237556
322047,237579
283564,237600
339622,237613
237621,237629
339622,237629
322047,237638
106696,237656
336343,237656
357340,237656
144258,237708
339622,237708
63749,237782
222026,237782
339932,237782
342003,237782
158188,237802
330594,237802
330594,237842
158335,237937
330594,237937
357340,237937
339622,238007
330594,238027
105615,238049
339622,238049
275883,238057
314625,238057
339622,238057
51035,238103
275883,238130
275883,238141
255470,238766
275883,239080
94919,239086
339622,239086
118062,239194
330594,239255
187439,239270
339660,239270
339810,239270
348723,239270
228526,239274
266866,239285
339622,239405
339622,239493
339622,239496
339622,239572
63749,239635
314121,239635
339622,239635
123058,239718
330594,239718
262584,239879
97286,239926
339622,239926
330594,239947
330638,239947
283564,240015
283564,240026
109062,240072
180022,240072
314121,240199
322047,240233
322047,240236
322047,240253
240440,240306
240308,240306
240435,240306
330544,240310
339622,240310
342003,240310
357340,240310
240440,240312
64052,240322
141460,240322
240308,240322
341260,240322
240312,240335
240330,240335
330594,240335
66628,240387
